Image Name,Main Color 1,Main Color 1 %,Main Color 2,Main Color 2 %,Main Color 3,Main Color 3 %,Unique Color Count,Average Color
805259641812422.jpg,"[254, 49, 50]",63.75,"[235, 234, 228]",12.26,"[31, 30, 30]",14.32,1571,"[207.43262222222222, 75.16793333333334, 78.1502888888889]"
810507454625977.jpg,"[37, 49, 32]",23.77,"[104, 111, 130]",19.1,"[247, 188, 19]",12.72,4458,"[91.82924444444444, 95.83155555555555, 88.9085]"
8123371734437668.jpg,"[239, 241, 244]",52.07,"[207, 37, 48]",12.72,"[37, 46, 87]",7.29,2911,"[203.99915555555555, 182.78933333333333, 190.1027]"
814816600802369.jpg,"[31, 90, 158]",30.44,"[244, 236, 235]",11.35,"[159, 152, 178]",16.05,4843,"[95.59734444444445, 93.23388888888888, 131.99153333333334]"
8142996912489438.jpg,"[239, 247, 252]",43.0,"[16, 38, 86]",20.15,"[195, 137, 85]",3.12,2391,"[133.87187777777777, 146.0102222222222, 175.9323777777778]"
816343550668329.jpg,"[156, 106, 107]",10.32,"[10, 11, 24]",41.83,"[210, 31, 46]",9.14,3025,"[67.38254444444445, 47.65582222222222, 71.14528888888889]"
817313057268069.jpg,"[37, 46, 87]",7.26,"[239, 240, 243]",52.53,"[207, 37, 48]",12.71,2911,"[203.99915555555555, 182.78933333333333, 190.1027]"
817699530429814.jpg,"[207, 41, 56]",7.27,"[29, 39, 78]",37.38,"[235, 237, 241]",27.24,3788,"[130.09803333333332, 122.35132222222222, 146.48461111111112]"
8191988487553081.jpg,"[254, 254, 254]",65.84,"[20, 42, 103]",25.51,"[194, 192, 206]",3.31,973,"[187.27386666666666, 189.57181111111112, 206.79166666666666]"
818415580489263.jpg,"[34, 52, 104]",32.21,"[241, 146, 73]",12.36,"[216, 199, 195]",7.68,3964,"[71.7589, 69.44847777777778, 94.31676666666667]"
820230410090682.jpg,"[197, 156, 146]",7.53,"[12, 19, 38]",27.4,"[212, 237, 246]",34.02,4505,"[112.764, 124.2577, 139.97756666666666]"
820709779903164.jpg,"[14, 15, 30]",47.42,"[153, 108, 105]",9.22,"[238, 237, 239]",6.16,3218,"[60.4553, 55.74232222222222, 70.06334444444444]"
821109856862459.jpg,"[128, 91, 85]",16.0,"[245, 244, 244]",14.67,"[152, 148, 147]",18.9,4754,"[106.94688888888889, 102.38074444444445, 106.52635555555555]"
8228561310567008.jpg,"[163, 148, 141]",14.44,"[73, 87, 94]",29.71,"[243, 242, 241]",11.59,4918,"[99.61772222222223, 118.3270888888889, 125.5513111111111]"
823173869983087.jpg,"[33, 32, 81]",54.87,"[244, 243, 244]",8.43,"[189, 168, 170]",7.22,3845,"[78.15212222222222, 73.99415555555555, 113.2167]"
823180946647708.jpg,"[243, 242, 243]",7.16,"[55, 54, 89]",30.14,"[118, 86, 115]",30.38,4911,"[87.94512222222222, 77.14737777777778, 104.03927777777778]"
823761893302296.jpg,"[191, 79, 59]",11.45,"[242, 241, 242]",11.13,"[20, 25, 54]",35.49,3720,"[90.58212222222222, 85.77381111111112, 101.18821111111112]"
824078302904277.jpg,"[74, 87, 156]",19.87,"[152, 152, 208]",20.74,"[230, 173, 54]",5.41,4923,"[122.13978888888889, 124.75614444444444, 161.74337777777777]"
824442779758434.jpg,"[3, 25, 68]",39.1,"[216, 199, 195]",7.67,"[34, 52, 104]",32.22,3964,"[71.7589, 69.44847777777778, 94.31676666666667]"
825415489658653.jpg,"[12, 19, 38]",27.41,"[212, 237, 246]",33.94,"[106, 123, 146]",12.75,4505,"[112.764, 124.2577, 139.97756666666666]"
826362766141856.jpg,"[30, 33, 42]",22.47,"[54, 151, 204]",47.46,"[107, 169, 208]",16.48,3928,"[80.82035555555555, 127.16665555555555, 159.23368888888888]"
8259345900812917.jpg,"[146, 174, 203]",20.2,"[24, 30, 49]",30.66,"[71, 83, 92]",25.27,4668,"[101.65193333333333, 109.15165555555555, 121.5282888888889]"
826864182985575.jpg,"[67, 79, 134]",25.43,"[242, 240, 242]",7.15,"[22, 30, 79]",54.66,4123,"[68.83987777777777, 69.58137777777777, 111.16184444444444]"
827692729533071.jpg,"[19, 24, 52]",28.36,"[243, 242, 244]",9.06,"[191, 150, 141]",5.8,4427,"[75.8792888888889, 78.10466666666666, 110.6891]"
828830252767514.jpg,"[37, 43, 94]",31.94,"[247, 189, 16]",5.12,"[14, 15, 30]",47.56,3218,"[60.4553, 55.74232222222222, 70.06334444444444]"
829423492633039.jpg,"[67, 80, 134]",25.29,"[242, 240, 242]",7.18,"[22, 30, 80]",54.8,4123,"[68.83987777777777, 69.58137777777777, 111.16184444444444]"
830025549270286.jpg,"[22, 30, 80]",54.75,"[187, 167, 170]",7.06,"[242, 240, 242]",7.17,4123,"[68.83987777777777, 69.58137777777777, 111.16184444444444]"
830528329165974.jpg,"[8, 7, 11]",61.7,"[243, 236, 241]",7.92,"[157, 107, 103]",8.43,2807,"[50.27384444444444, 37.76718888888889, 49.43107777777778]"
8347028098687432.jpg,"[167, 201, 230]",24.95,"[47, 53, 98]",31.01,"[118, 96, 124]",13.01,3513,"[98.22892222222222, 104.75105555555555, 133.09147777777778]"
835493582034297.jpg,"[57, 75, 135]",7.0,"[233, 244, 252]",38.96,"[205, 32, 47]",10.69,2758,"[138.9720888888889, 132.35972222222222, 162.0828]"
8358859227467739.jpg,"[37, 42, 93]",32.21,"[156, 106, 107]",10.31,"[210, 31, 46]",9.14,3025,"[67.38254444444445, 47.65582222222222, 71.14528888888889]"
836260798698997.jpg,"[16, 19, 59]",29.74,"[237, 228, 226]",12.24,"[110, 118, 160]",23.38,3648,"[81.18397777777778, 79.45135555555555, 115.62128888888888]"
836411678669851.jpg,"[24, 34, 59]",22.08,"[143, 144, 203]",25.62,"[244, 185, 26]",8.14,4904,"[123.61747777777778, 123.98438888888889, 151.9991222222222]"
837886155157127.jpg,"[239, 247, 252]",43.0,"[37, 57, 122]",26.7,"[161, 171, 205]",7.08,2391,"[133.87187777777777, 146.0102222222222, 175.9323777777778]"
838809155035497.jpg,"[200, 201, 207]",14.26,"[207, 37, 48]",12.71,"[239, 241, 244]",52.36,2911,"[203.99915555555555, 182.78933333333333, 190.1027]"
838852308389957.jpg,"[150, 14, 14]",3.86,"[39, 107, 177]",50.9,"[2, 2, 3]",31.12,1023,"[56.95642222222222, 86.05657777777778, 122.40441111111112]"
839349351655508.jpg,"[29, 39, 78]",37.37,"[183, 179, 189]",14.2,"[98, 104, 145]",13.86,3788,"[130.09803333333332, 122.35132222222222, 146.48461111111112]"
840549271153368.jpg,"[195, 201, 212]",21.68,"[23, 32, 51]",33.84,"[84, 75, 54]",24.14,4778,"[111.56877777777778, 108.43843333333334, 107.89392222222222]"
8415718835182312.jpg,"[145, 103, 90]",20.39,"[33, 42, 73]",23.61,"[236, 237, 240]",7.53,4616,"[113.29658888888889, 96.9897, 89.3792111111111]"
8428610720511250.jpg,"[189, 168, 171]",7.26,"[33, 32, 81]",54.89,"[154, 64, 65]",5.41,3845,"[78.15212222222222, 73.99415555555555, 113.2167]"
843351797910643.jpg,"[243, 242, 241]",12.75,"[92, 89, 81]",23.94,"[139, 175, 180]",16.66,4729,"[111.65698888888889, 115.4669, 124.7638]"
845202634249051.jpg,"[242, 239, 239]",10.83,"[18, 21, 29]",29.49,"[182, 131, 95]",25.73,4706,"[105.37994444444445, 89.91367777777778, 83.59562222222222]"
846810530923016.jpg,"[48, 52, 66]",19.56,"[242, 239, 239]",10.85,"[182, 131, 94]",26.19,4706,"[105.37994444444445, 89.91367777777778, 83.59562222222222]"
846572683852181.jpg,"[205, 164, 151]",12.77,"[25, 28, 60]",29.71,"[67, 80, 140]",34.71,4015,"[98.8491, 90.29507777777778, 118.21676666666667]"
8478856805482347.jpg,"[20, 22, 53]",26.4,"[228, 217, 216]",11.12,"[144, 75, 66]",7.95,4636,"[72.03007777777778, 73.16376666666666, 110.96323333333333]"
8486171811413113.jpg,"[34, 52, 104]",32.21,"[241, 146, 74]",12.38,"[3, 25, 68]",39.12,3964,"[71.7589, 69.44847777777778, 94.31676666666667]"
848783097224382.jpg,"[55, 54, 89]",30.28,"[243, 242, 244]",7.1,"[118, 86, 115]",30.42,4911,"[87.94512222222222, 77.14737777777778, 104.03927777777778]"
851886303284089.jpg,"[57, 76, 158]",41.67,"[224, 30, 41]",15.68,"[227, 228, 227]",7.44,2976,"[97.88573333333333, 68.736, 113.01998888888889]"
853863723547617.jpg,"[233, 244, 252]",38.86,"[63, 81, 138]",5.9,"[205, 32, 47]",10.69,2758,"[138.9720888888889, 132.35972222222222, 162.0828]"
854884369951454.jpg,"[75, 4, 4]",30.45,"[247, 242, 239]",7.26,"[134, 5, 6]",36.76,1434,"[101.42954444444445, 25.3676, 25.36572222222222]"
855179869897606.jpg,"[95, 54, 71]",20.53,"[246, 242, 243]",17.48,"[167, 123, 136]",12.35,4384,"[94.7961, 80.00738888888888, 95.94727777777777]"
855259306671403.jpg,"[243, 241, 241]",11.64,"[28, 36, 47]",25.47,"[162, 148, 141]",14.44,4918,"[99.61772222222223, 118.3270888888889, 125.5513111111111]"
855865286002749.jpg,"[88, 75, 67]",17.8,"[242, 241, 241]",12.56,"[53, 156, 244]",21.89,4558,"[87.90795555555556, 106.83066666666667, 129.51907777777777]"
855270869884975.jpg,"[25, 28, 60]",29.82,"[246, 235, 232]",9.63,"[67, 80, 140]",34.65,4015,"[98.8491, 90.29507777777778, 118.21676666666667]"
856203253125420.jpg,"[235, 237, 241]",27.29,"[29, 39, 78]",37.37,"[183, 179, 189]",14.21,3788,"[130.09803333333332, 122.35132222222222, 146.48461111111112]"
857112579340700.jpg,"[238, 237, 239]",6.17,"[37, 43, 95]",33.18,"[244, 187, 18]",3.21,3152,"[55.725233333333335, 52.48608888888889, 71.8959111111111]"
858493389213382.jpg,"[246, 252, 235]",42.82,"[48, 128, 115]",17.7,"[178, 7, 15]",17.46,3586,"[166.65307777777778, 157.49658888888888, 146.29628888888888]"
857279082595470.jpg,"[212, 237, 246]",33.95,"[48, 58, 85]",18.37,"[197, 157, 148]",7.59,4505,"[112.764, 124.2577, 139.97756666666666]"
858934386337332.jpg,"[9, 5, 23]",49.02,"[252, 252, 252]",16.84,"[105, 98, 90]",10.2,3352,"[80.08327777777778, 71.68727777777778, 77.7026]"
859975582356267.jpg,"[23, 12, 24]",38.84,"[246, 242, 243]",17.48,"[167, 123, 136]",12.39,4384,"[94.7961, 80.00738888888888, 95.94727777777777]"
860857696003643.jpg,"[56, 56, 99]",31.9,"[245, 246, 247]",8.4,"[118, 89, 114]",31.42,4918,"[93.41871111111111, 83.528, 111.38678888888889]"
860692189074753.jpg,"[144, 145, 203]",25.51,"[24, 34, 59]",22.23,"[244, 184, 26]",8.15,4904,"[123.61747777777778, 123.98438888888889, 151.9991222222222]"
861813412121808.jpg,"[141, 154, 189]",22.31,"[34, 111, 196]",19.83,"[161, 108, 65]",18.24,3949,"[132.36906666666667, 136.64783333333332, 151.77984444444445]"
861848448831778.jpg,"[228, 28, 37]",41.67,"[40, 26, 53]",29.99,"[232, 229, 234]",7.7,3016,"[143.18474444444445, 47.388422222222225, 87.92752222222222]"
862330715355230.jpg,"[35, 39, 75]",40.19,"[204, 176, 170]",7.62,"[94, 108, 158]",38.94,3827,"[93.34751111111112, 93.24614444444444, 126.76213333333334]"
862011862656499.jpg,"[228, 217, 216]",11.12,"[32, 43, 104]",33.75,"[89, 107, 155]",20.77,4636,"[72.03007777777778, 73.16376666666666, 110.96323333333333]"
865928638294353.jpg,"[12, 19, 38]",27.34,"[197, 157, 148]",7.59,"[106, 122, 146]",12.77,4505,"[112.764, 124.2577, 139.97756666666666]"
865449568784122.jpg,"[212, 237, 246]",34.03,"[48, 58, 85]",18.39,"[106, 123, 147]",12.65,4505,"[112.764, 124.2577, 139.97756666666666]"
866831932041152.jpg,"[46, 58, 102]",40.51,"[233, 215, 211]",10.91,"[90, 101, 143]",32.2,3819,"[90.38385555555556, 90.17283333333333, 120.89324444444445]"
866101694899276.jpg,"[47, 58, 85]",18.35,"[212, 237, 246]",33.95,"[197, 157, 147]",7.6,4505,"[112.764, 124.2577, 139.97756666666666]"
868953461234433.jpg,"[14, 15, 31]",48.61,"[238, 237, 239]",6.17,"[152, 108, 108]",8.93,3152,"[55.725233333333335, 52.48608888888889, 71.8959111111111]"
870541491675720.jpg,"[246, 244, 245]",10.36,"[23, 30, 48]",29.89,"[151, 132, 121]",13.95,4668,"[101.65193333333333, 109.15165555555555, 121.5282888888889]"
870719698304920.jpg,"[152, 108, 108]",8.93,"[14, 15, 31]",48.65,"[238, 237, 239]",6.17,3152,"[55.725233333333335, 52.48608888888889, 71.8959111111111]"
873030270959705.jpg,"[110, 130, 213]",22.85,"[31, 41, 85]",20.61,"[244, 186, 21]",9.07,4585,"[85.28783333333334, 104.01187777777778, 151.47586666666666]"
871755481716279.jpg,"[239, 241, 244]",57.97,"[207, 36, 48]",13.32,"[38, 45, 79]",6.7,2963,"[210.62564444444445, 186.9060111111111, 193.82125555555555]"
873539341410213.jpg,"[188, 167, 170]",7.21,"[71, 82, 131]",24.07,"[33, 32, 81]",54.86,3845,"[78.15212222222222, 73.99415555555555, 113.2167]"
874022937568070.jpg,"[118, 86, 115]",30.4,"[243, 241, 243]",7.18,"[18, 21, 49]",25.22,4911,"[87.94512222222222, 77.14737777777778, 104.03927777777778]"
874907657872318.jpg,"[162, 200, 175]",12.81,"[25, 12, 15]",9.15,"[41, 121, 114]",15.58,3405,"[172.94945555555555, 157.5714, 147.90364444444444]"
875308567831157.jpg,"[164, 156, 152]",17.17,"[95, 88, 88]",24.07,"[247, 247, 246]",18.79,4809,"[126.35993333333333, 108.95576666666666, 112.6882]"
875614167828355.jpg,"[24, 34, 59]",22.2,"[144, 145, 203]",25.54,"[244, 185, 26]",8.15,4904,"[123.61747777777778, 123.98438888888889, 151.9991222222222]"
875923457300573.jpg,"[29, 39, 78]",37.41,"[235, 237, 241]",26.98,"[207, 41, 56]",7.28,3788,"[130.09803333333332, 122.35132222222222, 146.48461111111112]"
877648870984567.jpg,"[67, 79, 134]",25.42,"[242, 240, 241]",7.24,"[22, 30, 79]",54.64,4123,"[68.83987777777777, 69.58137777777777, 111.16184444444444]"
880005383612652.jpg,"[156, 106, 107]",10.32,"[37, 42, 92]",32.24,"[210, 31, 46]",9.14,3025,"[67.38254444444445, 47.65582222222222, 71.14528888888889]"
8816105361732987.jpg,"[19, 26, 81]",58.75,"[183, 164, 167]",6.98,"[134, 64, 65]",7.72,3843,"[63.39381111111111, 63.94151111111111, 107.64971111111112]"
883078807202133.jpg,"[165, 121, 116]",9.3,"[4, 27, 71]",38.59,"[247, 187, 19]",9.31,4082,"[71.8887111111111, 75.22922222222222, 94.20512222222223]"
883193777038519.jpg,"[212, 237, 246]",33.95,"[47, 58, 85]",18.34,"[197, 157, 148]",7.6,4505,"[112.764, 124.2577, 139.97756666666666]"
883264116632718.jpg,"[90, 101, 143]",32.21,"[233, 215, 211]",10.91,"[176, 94, 86]",7.23,3819,"[90.38385555555556, 90.17283333333333, 120.89324444444445]"
886238030092833.jpg,"[16, 19, 59]",29.42,"[109, 117, 160]",23.33,"[237, 228, 226]",12.26,3648,"[81.18397777777778, 79.45135555555555, 115.62128888888888]"
886443449539694.jpg,"[26, 35, 82]",50.28,"[191, 164, 162]",8.52,"[71, 84, 137]",32.86,4023,"[72.5143, 75.67717777777777, 117.20853333333334]"
887704683175095.jpg,"[17, 8, 13]",38.84,"[186, 154, 143]",10.46,"[40, 49, 71]",24.17,3424,"[96.46596666666667, 62.48542222222222, 74.05215555555556]"
889433306382551.jpg,"[19, 24, 52]",28.36,"[243, 242, 244]",9.04,"[74, 85, 140]",27.94,4427,"[75.8792888888889, 78.10466666666666, 110.6891]"
888751196452939.jpg,"[20, 22, 53]",26.32,"[228, 217, 216]",11.13,"[89, 107, 155]",20.79,4636,"[72.03007777777778, 73.16376666666666, 110.96323333333333]"
890495275831505.jpg,"[233, 244, 252]",38.96,"[24, 43, 98]",35.09,"[205, 32, 47]",10.69,2758,"[138.9720888888889, 132.35972222222222, 162.0828]"
889848282589469.jpg,"[150, 143, 161]",7.37,"[28, 39, 105]",49.59,"[240, 233, 232]",9.23,4155,"[61.55918888888889, 62.2011, 103.94875555555555]"
890680289603907.jpg,"[120, 101, 75]",29.49,"[178, 175, 190]",11.28,"[47, 50, 65]",33.94,5081,"[112.04736666666666, 108.00152222222222, 113.14038888888889]"
891880072891119.jpg,"[9, 9, 22]",38.33,"[154, 105, 102]",12.82,"[35, 41, 90]",36.27,3103,"[66.66558888888889, 59.21858888888889, 70.07277777777777]"
893445939307630.jpg,"[39, 50, 111]",24.92,"[238, 229, 227]",10.06,"[131, 133, 162]",12.25,4181,"[67.62605555555555, 67.68737777777778, 105.82073333333334]"
891971855629070.jpg,"[241, 242, 246]",6.34,"[26, 35, 82]",50.28,"[201, 33, 50]",1.99,4023,"[72.5143, 75.67717777777777, 117.20853333333334]"
893553552831503.jpg,"[189, 45, 51]",7.97,"[26, 26, 38]",38.58,"[158, 147, 157]",12.91,4296,"[79.60418888888888, 69.8925, 93.47796666666666]"
893645752626459.jpg,"[250, 250, 251]",8.06,"[23, 32, 51]",33.84,"[84, 75, 54]",24.14,4778,"[111.56877777777778, 108.43843333333334, 107.89392222222222]"
894697691986344.jpg,"[32, 57, 100]",36.02,"[247, 188, 19]",12.72,"[234, 218, 211]",8.35,4458,"[91.82924444444444, 95.83155555555555, 88.9085]"
8973713222644844.jpg,"[235, 237, 241]",27.29,"[29, 39, 78]",37.37,"[98, 105, 145]",13.86,3788,"[130.09803333333332, 122.35132222222222, 146.48461111111112]"
897164825624889.jpg,"[240, 233, 232]",9.2,"[18, 22, 52]",27.31,"[28, 39, 105]",49.49,4155,"[61.55918888888889, 62.2011, 103.94875555555555]"
897714502245874.jpg,"[247, 188, 19]",12.73,"[32, 56, 99]",36.25,"[234, 218, 211]",8.37,4458,"[91.82924444444444, 95.83155555555555, 88.9085]"
898953808720573.jpg,"[169, 84, 82]",6.22,"[49, 62, 104]",31.51,"[237, 228, 226]",11.99,4558,"[85.60152222222223, 91.20694444444445, 122.95528888888889]"
899540898891936.jpg,"[94, 99, 155]",26.94,"[34, 38, 91]",22.28,"[206, 37, 50]",12.1,3524,"[97.13055555555556, 80.41547777777778, 126.05996666666667]"
901570555165281.jpg,"[40, 49, 86]",48.3,"[195, 173, 176]",8.63,"[244, 246, 248]",7.04,4128,"[101.24457777777778, 97.57165555555555, 122.94571111111111]"
903735961656286.jpg,"[37, 42, 92]",32.24,"[156, 106, 107]",10.32,"[10, 11, 24]",41.79,3025,"[67.38254444444445, 47.65582222222222, 71.14528888888889]"
901412668541864.jpg,"[116, 103, 74]",21.45,"[243, 235, 221]",11.16,"[192, 166, 127]",14.34,4484,"[113.55027777777778, 102.62725555555555, 77.13415555555555]"
904540434821926.jpg,"[29, 39, 78]",37.41,"[185, 180, 191]",14.34,"[99, 105, 145]",14.0,3788,"[130.09803333333332, 122.35132222222222, 146.48461111111112]"
908391388015209.jpg,"[128, 92, 86]",16.01,"[245, 244, 244]",14.65,"[22, 27, 40]",24.11,4754,"[106.94688888888889, 102.38074444444445, 106.52635555555555]"
910048787594853.jpg,"[183, 179, 189]",14.21,"[29, 39, 78]",37.37,"[235, 237, 241]",27.29,3788,"[130.09803333333332, 122.35132222222222, 146.48461111111112]"
906683667970294.jpg,"[28, 39, 77]",24.42,"[216, 214, 237]",17.34,"[135, 137, 193]",24.45,4703,"[114.76397777777778, 116.13407777777778, 146.2048111111111]"
9134407116586385.jpg,"[156, 146, 150]",13.19,"[239, 241, 243]",52.48,"[207, 37, 48]",12.71,2911,"[203.99915555555555, 182.78933333333333, 190.1027]"
920735329883811.jpg,"[244, 228, 223]",9.99,"[205, 33, 48]",1.96,"[20, 20, 37]",25.93,4625,"[104.99041111111111, 88.9166, 104.95003333333334]"
913701043924170.jpg,"[233, 233, 229]",12.48,"[56, 73, 157]",64.66,"[31, 31, 32]",14.71,1537,"[84.54892222222222, 88.3925111111111, 143.59194444444444]"
921334156682831.jpg,"[127, 91, 85]",16.11,"[245, 244, 244]",14.67,"[60, 64, 72]",26.31,4754,"[106.94688888888889, 102.38074444444445, 106.52635555555555]"
922120373270297.jpg,"[243, 241, 243]",8.63,"[29, 34, 67]",38.56,"[160, 153, 167]",12.01,3986,"[90.1913888888889, 87.84986666666667, 121.58437777777777]"
925593419394121.jpg,"[60, 64, 72]",26.38,"[245, 244, 244]",14.66,"[128, 92, 85]",16.03,4754,"[106.94688888888889, 102.38074444444445, 106.52635555555555]"
925503142932318.jpg,"[95, 115, 172]",21.37,"[39, 37, 65]",33.13,"[243, 244, 247]",7.06,4733,"[105.04301111111111, 96.69113333333334, 120.23864444444445]"
932283112043584.jpg,"[201, 202, 208]",14.36,"[207, 39, 50]",11.61,"[156, 147, 151]",13.13,2824,"[206.47003333333333, 187.61922222222222, 194.17626666666666]"
925816942898440.jpg,"[31, 43, 88]",29.99,"[153, 154, 209]",20.64,"[77, 89, 158]",19.72,4923,"[122.13978888888889, 124.75614444444444, 161.74337777777777]"
933385845290626.jpg,"[18, 27, 74]",39.17,"[163, 149, 160]",8.14,"[118, 41, 54]",19.95,4100,"[82.21472222222222, 72.01101111111112, 106.00638888888889]"
941349978011669.jpg,"[46, 62, 95]",21.67,"[222, 226, 228]",33.83,"[11, 19, 44]",22.24,4412,"[116.82641111111111, 123.90804444444444, 140.4763888888889]"
954999573307387.jpg,"[40, 24, 50]",28.44,"[232, 28, 38]",41.5,"[168, 123, 123]",6.74,2877,"[145.4447111111111, 55.946044444444446, 80.69433333333333]"
958366476308747.jpg,"[119, 89, 114]",31.3,"[245, 246, 248]",8.36,"[17, 20, 49]",21.3,4918,"[93.41871111111111, 83.528, 111.38678888888889]"
980457687111175.jpg,"[155, 115, 109]",9.88,"[37, 54, 109]",39.52,"[220, 202, 198]",8.3,4025,"[68.64552222222223, 72.96824444444445, 95.88177777777778]"
982542930335863.jpg,"[4, 26, 69]",34.94,"[220, 202, 198]",8.35,"[245, 184, 17]",7.64,4025,"[68.64552222222223, 72.96824444444445, 95.88177777777778]"
960226512539237.jpg,"[39, 44, 97]",29.47,"[207, 27, 45]",5.06,"[234, 231, 233]",7.48,3211,"[69.81041111111111, 54.473077777777775, 78.98837777777777]"
989550619610775.jpg,"[46, 58, 102]",40.29,"[233, 215, 212]",10.86,"[45, 37, 43]",9.42,3819,"[90.38385555555556, 90.17283333333333, 120.89324444444445]"
995317735524759.jpg,"[212, 237, 246]",33.95,"[48, 58, 85]",18.36,"[106, 122, 146]",12.77,4505,"[112.764, 124.2577, 139.97756666666666]"
